timestamp,1557795094370,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,True
timestamp,1557795094449,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795096381,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795096453,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795096454,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795096982,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795097027,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795119487,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795119508,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,True
timestamp,1557795127348,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,True
timestamp,1557795127454,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795129137,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795129200,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795129522,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795129576,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795134217,dataType,AppUsageEventEntity,name,Adobe Acrobat,packageName,com.adobe.reader,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795134243,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,True
timestamp,1557795135531,dataType,AppUsageEventEntity,name,캘린더,packageName,com.samsung.android.calendar,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795135542,dataType,AppUsageEventEntity,name,Dropsync,packageName,com.ttxapps.dropsync,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795136980,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,True
